id_country,start_place,start_day,start_h,prec,presMax,presMin,tmax,tmed,tmin,velmedia
9,Plaza Manuel Becerra,24,15,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Vega de San José,15,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
6,Churruca,17,11,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
5,Plaza de España,22,15,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
6,Base Naval,4,14,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
10,Torre Las Palmas,1,12,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
15,Plaza del Pilar,12,20,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
10,Torre Woermann,9,20,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
15,Torre Las Palmas,11,13,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
19,Plazoleta de Farray,11,12,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
1,C.C. La Ballena (elect.),16,17,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
6,Parque del Estadio Insular,10,16,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
14,C.C. El Muelle,7,18,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
9,Plazoleta de Farray,30,14,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,Parque Santa Catalina,20,8,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
19,Parque Santa Catalina,12,8,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
6,Plaza de España,19,15,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
10,Aparcamiento Sanapú,5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
18,Plaza de América,16,13,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
11,Castillo de la Luz,6,14,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Castillo de la Luz,13,18,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
11,Torre Woermann,19,11,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,Base Naval,23,17,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
12,Cabildo de Gran Canaria,10,18,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
15,Torre Woermann,11,18,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
1,Las Canteras - Luis Morote,2,17,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
14,Las Canteras - Luis Morote,8,16,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
15,C.C. El Muelle,14,13,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
5,Las Canteras - Luis Morote,29,20,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,Castillo de la Luz,5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Plaza Manuel Becerra,21,9,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
15,Plaza San Agustín,31,16,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Plaza de España,20,9,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
9,Las Canteras - Luis Morote,27,13,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
1,Mercado Central,13,15,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
2,C.C. El Muelle,12,11,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
16,San Telmo,3,12,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
15,Torre Woermann,9,10,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Plaza Manuel Becerra,16,14,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
16,Ayuntamiento,15,8,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
15,Torre Woermann,14,17,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
19,Churruca,15,14,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,Torre Woermann,2,15,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
15,Torre Woermann,17,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
11,Castillo de la Luz,20,18,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
11,C.C. El Muelle,28,19,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Ciudad Deportiva,31,13,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
2,Mercado Central,11,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
3,Parque Santa Catalina,16,15,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Churruca,20,18,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,C.C. La Ballena (elect.),1,19,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,Mercado Central,11,16,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
2,Aparcamiento Sanapú,23,17,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
9,Intermodal El Rincón,29,16,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,Castillo de la Luz,7,11,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,Castillo de la Luz,27,14,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
5,Plaza de España,14,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
11,Plazoleta de Farray,20,9,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Intermodal El Rincón,5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Plaza de España,14,13,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Las Canteras - Luis Morote,15,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,Plaza de España,12,9,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
10,Plazoleta de Farray,13,18,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
9,Castillo de la Luz,7,19,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
2,Parque Santa Catalina,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
15,Plazoleta de Farray,4,18,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Plaza del Pilar,22,18,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
7,Torre Woermann,12,17,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
19,Plazoleta de Farray,9,17,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Torre Las Palmas,27,11,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
5,Plaza de España,7,16,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
16,Las Canteras - Luis Morote,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
18,Las Canteras - Luis Morote,25,16,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,C.C. El Muelle,30,20,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
15,Plazoleta de Farray,11,14,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
1,Plaza del Pilar,17,13,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
11,Torre Las Palmas,2,14,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
12,Plaza de la feria,3,12,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
1,Plaza de España,21,13,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
3,Plazoleta de Farray,31,17,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
14,C.C. El Muelle,12,10,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
11,Las Canteras - Luis Morote,20,22,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
11,Castillo de la Luz,22,13,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
7,Torre Woermann,13,18,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
11,Parque del Estadio Insular,4,15,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
15,Plaza del Pilar,10,14,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
15,Torre Woermann,14,11,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
10,Ayuntamiento,13,20,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
15,Las Canteras - Luis Morote,10,15,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Paseo de Chil - Av. Escaleritas,11,16,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
7,Parque Santa Catalina,31,16,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
7,Torre Woermann,9,17,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
9,Plazoleta de Farray,16,19,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Torre Woermann,31,16,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
2,Mercado Central,10,21,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
14,León y Castillo,2,19,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
15,Plaza del Pilar,8,18,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
1,Churruca,25,11,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
6,León y Castillo,14,11,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
8,León y Castillo,1,10,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
15,Torre Woermann,8,18,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
19,Parque Santa Catalina,7,8,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
1,Parque Santa Catalina,7,12,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
10,Teatro Pérez Galdós,26,19,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
10,San Telmo,27,19,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
11,Piscina Julio Navarro,29,12,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
13,Mercado Central,26,11,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
5,Plaza de España,28,11,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
10,Plaza de la feria,16,18,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Plaza Manuel Becerra,25,16,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
11,Castillo de la Luz,8,16,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
19,Parque Santa Catalina,13,6,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
9,Base Naval,20,19,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
22,León y Castillo,7,8,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
15,Castillo de la Luz,19,11,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
9,Base Naval,18,8,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
11,Las Canteras - Luis Morote,25,13,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,Mercado Central,18,20,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Cabildo de Gran Canaria,30,19,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
2,Aparcamiento Sanapú,23,17,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
10,León y Castillo,5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
16,Torre Las Palmas,5,17,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Castillo de la Luz,17,16,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
1,Plaza del Pilar,14,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Plaza de la feria,30,19,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
5,Las Canteras - Luis Morote,22,18,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
15,Churruca,28,22,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
15,Las Canteras - Luis Morote,29,15,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Torre Las Palmas,28,10,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
15,Torre Woermann,10,19,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
15,Plaza del Pilar,31,16,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
19,Parque del Estadio Insular,18,15,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
13,Plaza de España,30,21,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
6,Teatro Pérez Galdós,14,10,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
19,Parque Santa Catalina,14,7,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Castillo de la Luz,2,15,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
1,C.C. El Muelle,8,22,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
6,Parque del Estadio Insular,2,17,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
10,Plaza de la feria,19,18,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
16,Plaza O'Shanahan,2,19,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
2,Mercado Central,12,11,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
5,Plaza de España,12,16,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Plaza del Pilar,13,12,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
10,Plaza del Pilar,20,13,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
9,Plaza del Pilar,5,11,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
19,Paseo de Chil - Av. Escaleritas,9,16,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Churruca,14,19,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Mercado Central,17,15,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
1,Plazoleta de Farray,20,14,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
15,Torre Woermann,4,22,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
19,Parque del Estadio Insular,18,15,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
6,Churruca,15,8,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
6,Las Canteras - Luis Morote,19,16,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Mercado Central,1,19,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,Mercado Central,8,19,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
1,Mercado Central,13,19,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Plazoleta de Farray,30,12,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
5,Las Canteras - Luis Morote,20,17,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
15,Torre Woermann,9,17,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
11,Las Canteras - Luis Morote,26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,Churruca,31,12,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
16,Ayuntamiento,8,9,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
16,Plaza del Pilar,23,15,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Mercado Central,1,21,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
11,C.C. El Muelle,6,21,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Plazoleta de Farray,9,14,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
2,Plaza O'Shanahan,27,17,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
14,Plaza del Pilar,1,16,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
15,Plazoleta de Farray,29,18,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,San Telmo,14,19,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
10,Castillo de la Luz,4,7,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
15,Torre Woermann,26,22,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,Plaza de España,1,10,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,Castillo de Mata (elect.),19,10,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
10,Plazoleta de Farray,18,17,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
15,Plazoleta de Farray,10,14,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Torre Las Palmas,13,22,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Mercado Central,18,14,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Plaza del Pilar,20,16,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Cabildo de Gran Canaria,30,14,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,Castillo de la Luz,13,10,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
11,Castillo de la Luz,21,11,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Plaza del Pilar,13,15,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Plaza del Pilar,21,11,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
6,Plaza de España,20,17,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
16,Churruca,22,9,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Base Naval,18,10,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
11,Plaza O'Shanahan,31,19,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Oficina de la Sitycleta,7,10,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
1,Castillo de la Luz,9,20,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Mercado Central,22,21,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
2,Plaza de España,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
9,Plaza del Pilar,16,20,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Base Naval,22,19,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Parque del Estadio Insular,10,18,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Churruca,30,13,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
3,Cabildo de Gran Canaria,24,14,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
15,Plaza del Pilar,19,21,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
15,Torre Woermann,23,22,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
18,Plazoleta de Farray,13,20,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
11,Plazoleta de Farray,3,18,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
1,Torre Las Palmas,31,18,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
15,Torre Las Palmas,7,14,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
15,Torre Woermann,1,17,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
15,Torre Woermann,14,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
15,Plazoleta de Farray,18,12,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
19,Mercado Central,16,21,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Aparcamiento Sanapú,14,17,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Mercado Central,19,14,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
5,Las Canteras - Luis Morote,8,18,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
5,Plaza de España,25,11,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
16,Torre Las Palmas,2,19,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
9,Plaza del Pilar,22,15,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Plaza del Pilar,3,11,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
19,Paseo de Chil - Av. Escaleritas,9,13,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Churruca,28,11,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
14,C.C. El Muelle,19,13,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Mercado Central,13,15,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Plaza de América,13,21,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Churruca,19,15,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
15,Torre Woermann,2,22,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
11,Plazoleta de Farray,13,21,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Las Canteras - Luis Morote,4,14,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Castillo de la Luz,27,15,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
16,Torre Las Palmas,4,17,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
18,Plaza del Pilar,18,15,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
11,Castillo de la Luz,16,8,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
11,Torre Woermann,28,19,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Mercado Central,5,15,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Churruca,20,10,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
9,Plaza Manuel Becerra,23,8,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Parque Santa Catalina,27,11,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
19,Churruca,13,15,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Ayuntamiento,14,12,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Torre Woermann,29,14,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
15,Torre Woermann,4,18,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
15,Plazoleta de Farray,12,20,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
19,Parque del Estadio Insular,19,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
2,León y Castillo,5,9,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
2,Teatro Pérez Galdós,19,15,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
10,Plaza del Pilar,24,11,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Plaza del Pilar,20,12,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
5,Las Canteras - Luis Morote,14,18,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
10,Plazoleta de Farray,8,10,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
15,Torre Woermann,21,22,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
15,Torre Woermann,30,22,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,Parque Santa Catalina,25,14,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,Churruca,17,18,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
1,C.C. El Muelle,29,16,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Parque del Estadio Insular,7,9,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
5,Las Canteras - Luis Morote,19,15,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,C.C. El Muelle,6,21,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Las Canteras - Luis Morote,22,18,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
16,Ayuntamiento,6,10,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
16,Plaza de España,23,16,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
19,Paseo de Chil - Av. Escaleritas,10,11,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Torre Woermann,13,17,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Plaza de España,21,17,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
10,Plaza de América,13,20,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
15,Torre Woermann,12,18,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
9,Castillo de la Luz,18,21,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Plaza Manuel Becerra,22,12,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Plazoleta de Farray,18,14,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Plaza Manuel Becerra,12,11,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
3,Cabildo de Gran Canaria,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
7,Plaza del Pilar,13,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
10,Barranquillo Don Zoilo,6,15,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
15,Churruca,5,21,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
9,Torre Woermann,11,18,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
18,Plaza del Pilar,19,18,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Plaza Manuel Becerra,20,19,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
10,Parque Santa Catalina,2,18,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
10,San Telmo,4,22,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
9,Plazoleta de Farray,12,11,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
9,Las Canteras - Luis Morote,12,16,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Mercado Central,16,15,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
15,Churruca,7,22,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
15,C.C. El Muelle,23,21,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Castillo de la Luz,14,11,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Plaza de España,14,19,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
10,Churruca,3,21,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
9,Plaza Manuel Becerra,22,8,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
9,Plaza de España,25,20,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,Churruca,19,15,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
16,C.C. El Muelle,2,21,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
16,Las Canteras - Luis Morote,9,14,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
15,Torre Woermann,19,16,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,Plaza del Pilar,6,19,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Mercado Central,13,12,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
2,C.C. El Muelle,2,11,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
19,Plazoleta de Farray,10,12,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
16,Ayuntamiento,4,13,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,IES Mesa y López,8,10,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
1,Churruca,15,18,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
6,Las Canteras - Luis Morote,12,18,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
15,Plazoleta de Farray,16,18,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Plaza del Pilar,12,16,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
16,Ayuntamiento,7,9,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,C.C. El Muelle,12,11,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Churruca,11,12,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
16,Torre Woermann,9,16,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
15,C.C. El Muelle,8,14,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
15,Plazoleta de Farray,19,20,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
15,Plazoleta de Farray,8,18,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
19,Parque del Estadio Insular,9,20,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
