id_country;country;start_place;start_day;start_month;start_h;start_min;start_seg;end_day;end_month;end_h;end_min;end_seg;user_time
1;Alemania;Churruca;5;12;17;59;12;5;12;18;8;29; 00:09:17
1;Alemania;C.C. El Muelle;26;12;9;58;49;26;12;10;8;6; 00:09:17
15;Italia;Churruca;9;12;10;0;1;9;12;10;9;18; 00:09:17
19;Rep. Checa;Paseo de Chil - Av. Escaleritas;2;12;22;48;9;2;12;22;57;25; 00:09:16
1;Alemania;C.C. El Muelle;11;12;16;7;44;11;12;16;16;59; 00:09:15
10;Francia;Castillo de la Luz;21;12;18;44;28;21;12;18;53;43; 00:09:15
11;Reino Unido;Parque del Estadio Insular;3;12;9;49;13;3;12;9;58;28; 00:09:15
11;Reino Unido;Churruca;8;12;15;23;43;8;12;15;32;58; 00:09:15
11;Reino Unido;Base Naval;25;12;21;38;45;25;12;21;48;0; 00:09:15
2;Austria;Parque del Estadio Insular;19;12;11;6;20;19;12;11;15;34; 00:09:14
10;Francia;C.C. El Muelle;5;12;17;26;36;5;12;17;35;50; 00:09:14
9;Países Bajos;Cabildo de Gran Canaria;2;12;20;44;14;2;12;20;53;28; 00:09:14
2;Austria;León y Castillo;7;12;9;16;25;7;12;9;25;38; 00:09:13
3;Bélgica;Torre Woermann;25;12;16;17;54;25;12;16;27;7; 00:09:13
10;Francia;Plaza de España;12;12;17;49;38;12;12;17;58;51; 00:09:13
9;Países Bajos;Parque Santa Catalina;24;12;19;28;29;24;12;19;37;42; 00:09:13
1;Alemania;Paseo de Chil - Av. Escaleritas;9;12;22;15;51;9;12;22;25;3; 00:09:12
1;Alemania;Torre Woermann;24;12;17;10;13;24;12;17;19;25; 00:09:12
14;Finlandia;Parque Santa Catalina;9;12;10;4;20;9;12;10;13;32; 00:09:12
15;Italia;Teatro Pérez Galdós;5;12;16;43;26;5;12;16;52;38; 00:09:12
11;Reino Unido;Castillo de la Luz;1;12;8;6;29;1;12;8;15;41; 00:09:12
11;Reino Unido;Castillo de la Luz;15;12;8;11;34;15;12;8;20;46; 00:09:12
1;Alemania;Torre Woermann;12;12;15;41;57;12;12;15;51;8; 00:09:11
10;Francia;Barranquillo Don Zoilo;16;12;9;7;27;16;12;9;16;38; 00:09:11
16;Irlanda;Plazoleta de Farray;1;12;13;23;3;1;12;13;32;14; 00:09:11
11;Reino Unido;Plaza de España (elect.);16;12;21;35;33;16;12;21;44;44; 00:09:11
1;Alemania;Ayuntamiento;1;12;17;30;41;1;12;17;39;51; 00:09:10
11;Reino Unido;San Telmo;17;12;14;53;16;17;12;15;2;26; 00:09:10
1;Alemania;Parque Santa Catalina;27;12;16;13;17;27;12;16;22;26; 00:09:09
7;Eslovaquia;Plazoleta de Farray;4;12;15;5;22;4;12;15;14;31; 00:09:09
26;USA / Canada;Plaza O'Shanahan;27;12;17;58;10;27;12;18;7;19; 00:09:09
1;Alemania;Plazoleta de Farray;17;12;10;21;43;17;12;10;30;51; 00:09:08
3;Bélgica;Churruca;25;12;14;17;5;25;12;14;26;13; 00:09:08
15;Italia;Parque Santa Catalina;14;12;10;0;49;14;12;10;9;57; 00:09:08
15;Italia;Torre Woermann;15;12;18;46;16;15;12;18;55;24; 00:09:08
9;Países Bajos;Intermodal El Rincón;30;12;19;8;1;30;12;19;17;9; 00:09:08
11;Reino Unido;Plaza del Pilar;12;12;19;36;9;12;12;19;45;17; 00:09:08
1;Alemania;Mercado Central;19;12;15;6;58;19;12;15;16;5; 00:09:07
9;Países Bajos;Plazoleta de Farray;17;12;11;26;6;17;12;11;35;13; 00:09:07
11;Reino Unido;Las Canteras - Luis Morote;16;12;9;1;52;16;12;9;10;59; 00:09:07
3;Bélgica;Plazoleta de Farray;31;12;17;26;7;31;12;17;35;13; 00:09:06
9;Países Bajos;Paseo de Chil - Av. Escaleritas;24;12;11;13;40;24;12;11;22;46; 00:09:06
13;Rumanía;Parque Santa Catalina;13;12;11;52;48;13;12;12;1;54; 00:09:06
1;Alemania;Cabildo de Gran Canaria;25;12;21;11;56;25;12;21;21;1; 00:09:05
13;Rumanía;Ayuntamiento;21;12;21;40;10;21;12;21;49;15; 00:09:05
13;Rumanía;Ayuntamiento;21;12;21;40;38;21;12;21;49;43; 00:09:05
13;Rumanía;Ayuntamiento;22;12;18;18;45;22;12;18;27;50; 00:09:05
14;Finlandia;Gabinete Literario;17;12;10;9;48;17;12;10;18;52; 00:09:04
10;Francia;Plazoleta de Farray;21;12;15;52;28;21;12;16;1;32; 00:09:04
19;Rep. Checa;Barranquillo Don Zoilo;6;12;15;18;24;6;12;15;27;28; 00:09:04
1;Alemania;C.C. El Muelle;18;12;12;13;34;18;12;12;22;37; 00:09:03
14;Finlandia;Plaza del Pilar;31;12;22;36;9;31;12;22;45;12; 00:09:03
15;Italia;Las Canteras - Luis Morote;24;12;15;6;30;24;12;15;15;33; 00:09:03
9;Países Bajos;Las Canteras - Luis Morote;29;12;15;49;24;29;12;15;58;27; 00:09:03
1;Alemania;Plaza del Pilar;17;12;12;11;26;17;12;12;20;28; 00:09:02
11;Reino Unido;Plazoleta de Farray;12;12;21;42;37;12;12;21;51;39; 00:09:02
1;Alemania;Plaza de España (elect.);12;12;19;55;54;12;12;20;4;55; 00:09:01
10;Francia;Mercado Central;7;12;11;11;30;7;12;11;20;31; 00:09:01
19;Rep. Checa;Plaza de España;8;12;9;23;48;8;12;9;32;49; 00:09:01
15;Italia;San Telmo;10;12;15;48;32;10;12;15;57;32; 00:09:00
11;Reino Unido;Castillo de la Luz;8;12;19;17;44;8;12;19;26;44; 00:09:00
1;Alemania;Base Naval;2;12;13;3;22;2;12;13;12;21; 00:08:59
1;Alemania;Barranquillo Don Zoilo;5;12;21;0;53;5;12;21;9;52; 00:08:59
20;Hungría;Churruca;20;12;9;17;59;20;12;9;26;58; 00:08:59
16;Irlanda;Las Canteras - Luis Morote;26;12;19;50;3;26;12;19;59;2; 00:08:59
11;Reino Unido;Las Canteras - Luis Morote;15;12;8;59;42;15;12;9;8;41; 00:08:59
1;Alemania;Piscina Julio Navarro;1;12;15;53;37;1;12;16;2;35; 00:08:58
1;Alemania;Torre Las Palmas;26;12;14;9;38;26;12;14;18;36; 00:08:58
3;Bélgica;San Telmo;22;12;17;51;45;22;12;18;0;43; 00:08:58
16;Irlanda;Plaza de España;2;12;16;49;17;2;12;16;58;15; 00:08:58
9;Países Bajos;Castillo de la Luz;19;12;17;55;4;19;12;18;4;2; 00:08:58
19;Rep. Checa;Parque Santa Catalina;6;12;7;21;55;6;12;7;30;53; 00:08:58
1;Alemania;Churruca;20;12;17;6;3;20;12;17;15;0; 00:08:57
8;Eslovenia;Torre Woermann;20;12;17;40;30;20;12;17;49;27; 00:08:57
11;Reino Unido;Plaza Manuel Becerra;9;12;19;55;26;9;12;20;4;23; 00:08:57
19;Rep. Checa;Plaza de España;8;12;9;24;29;8;12;9;33;26; 00:08:57
1;Alemania;Plazoleta de Farray;7;12;18;47;54;7;12;18;56;50; 00:08:56
1;Alemania;Castillo de la Luz;8;12;20;32;12;8;12;20;41;8; 00:08:56
1;Alemania;Las Canteras - Luis Morote;10;12;15;40;56;10;12;15;49;52; 00:08:56
9;Países Bajos;Parque Santa Catalina;15;12;18;28;46;15;12;18;37;42; 00:08:56
1;Alemania;Parque Santa Catalina;29;12;16;13;59;29;12;16;22;54; 00:08:55
15;Italia;Teatro Pérez Galdós;5;12;16;43;32;5;12;16;52;27; 00:08:55
11;Reino Unido;Plaza Manuel Becerra;31;12;15;55;57;31;12;16;4;52; 00:08:55
19;Rep. Checa;Plaza de España;4;12;14;14;22;4;12;14;23;17; 00:08:55
12;Suecia;Obelisco;13;12;18;59;52;13;12;19;8;47; 00:08:55
16;Irlanda;Plaza O'Shanahan;5;12;16;5;23;5;12;16;14;17; 00:08:54
11;Reino Unido;Las Canteras - Luis Morote;7;12;14;57;46;7;12;15;6;40; 00:08:54
19;Rep. Checa;IES Mesa y López;7;12;16;59;2;7;12;17;7;56; 00:08:54
12;Suecia;Teatro Pérez Galdós;15;12;8;30;10;15;12;8;39;4; 00:08:54
1;Alemania;Plaza de España;9;12;20;17;41;9;12;20;26;34; 00:08:53
5;Bulgaria;Base Naval;13;12;11;7;32;13;12;11;16;25; 00:08:53
10;Francia;Plazoleta de Farray;10;12;21;17;47;10;12;21;26;40; 00:08:53
18;Polonia;Teatro Pérez Galdós;24;12;20;53;49;24;12;21;2;42; 00:08:53
11;Reino Unido;Churruca;21;12;16;2;12;21;12;16;11;5; 00:08:53
1;Alemania;Mercado Central;8;12;17;5;54;8;12;17;14;46; 00:08:52
22;Estonia;Torre Las Palmas;21;12;13;3;20;21;12;13;12;12; 00:08:52
12;Suecia;Teatro Pérez Galdós;21;12;8;39;2;21;12;8;47;54; 00:08:52
12;Suecia;San Telmo;20;12;20;23;56;20;12;20;32;47; 00:08:51
1;Alemania;Plazoleta de Farray;7;12;12;57;37;7;12;13;6;27; 00:08:50
11;Reino Unido;Base Naval;11;12;9;54;58;11;12;10;3;48; 00:08:50
16;Irlanda;Torre Las Palmas;20;12;13;52;35;20;12;14;1;24; 00:08:49
15;Italia;Parque Santa Catalina;23;12;22;21;3;23;12;22;29;52; 00:08:49
15;Italia;Las Canteras - Luis Morote;27;12;12;58;8;27;12;13;6;57; 00:08:49
11;Reino Unido;Parque Santa Catalina;27;12;15;28;10;27;12;15;36;59; 00:08:49
18;Polonia;Teatro Pérez Galdós;24;12;20;53;56;24;12;21;2;44; 00:08:48
11;Reino Unido;Base Naval;1;12;13;3;47;1;12;13;12;35; 00:08:48
1;Alemania;Mercado Central;11;12;13;33;47;11;12;13;42;34; 00:08:47
2;Austria;Parque del Estadio Insular;15;12;11;6;47;15;12;11;15;34; 00:08:47
10;Francia;Torre Woermann;10;12;17;13;48;10;12;17;22;35; 00:08:47
15;Italia;Oficina de la Sitycleta;15;12;18;14;10;15;12;18;22;57; 00:08:47
9;Países Bajos;Plaza del Pilar;30;12;11;37;1;30;12;11;45;48; 00:08:47
1;Alemania;Base Naval;8;12;13;40;23;8;12;13;49;9; 00:08:46
1;Alemania;Churruca;31;12;12;34;37;31;12;12;43;23; 00:08:46
19;Rep. Checa;Plaza de España;4;12;14;14;49;4;12;14;23;35; 00:08:46
10;Francia;Barranquillo Don Zoilo;9;12;9;16;59;9;12;9;25;44; 00:08:45
19;Rep. Checa;Parque del Estadio Insular;6;12;16;41;7;6;12;16;49;52; 00:08:45
13;Rumanía;Parque Santa Catalina;6;12;22;58;12;6;12;23;6;57; 00:08:45
12;Suecia;Teatro Pérez Galdós;22;12;19;33;27;22;12;19;42;12; 00:08:45
10;Francia;Castillo de la Luz;12;12;21;27;31;12;12;21;36;15; 00:08:44
11;Reino Unido;Las Canteras - Luis Morote;18;12;18;24;31;18;12;18;33;15; 00:08:44
19;Rep. Checa;IES Mesa y López;7;12;16;59;1;7;12;17;7;45; 00:08:44
12;Suecia;Teatro Pérez Galdós;12;12;8;42;25;12;12;8;51;9; 00:08:44
1;Alemania;Churruca;14;12;12;44;6;14;12;12;52;49; 00:08:43
1;Alemania;Las Canteras - Luis Morote;23;12;10;24;49;23;12;10;33;32; 00:08:43
4;Brasil;Torre Las Palmas;6;12;12;53;36;6;12;13;2;19; 00:08:43
21;Portugal;Ayuntamiento;14;12;14;23;50;14;12;14;32;33; 00:08:43
11;Reino Unido;Torre Woermann;23;12;11;26;45;23;12;11;35;28; 00:08:43
12;Suecia;Teatro Pérez Galdós;16;12;8;38;52;16;12;8;47;35; 00:08:43
14;Finlandia;Plazoleta de Farray;15;12;11;18;13;15;12;11;26;55; 00:08:42
10;Francia;Barranquillo Don Zoilo;21;12;9;15;4;21;12;9;23;46; 00:08:42
20;Hungría;Plaza O'Shanahan;7;12;15;37;9;7;12;15;45;51; 00:08:42
12;Suecia;Teatro Pérez Galdós;2;12;8;37;31;2;12;8;46;13; 00:08:42
1;Alemania;Plaza del Pilar;6;12;19;3;59;6;12;19;12;40; 00:08:41
16;Irlanda;Las Canteras - Luis Morote;19;12;13;23;38;19;12;13;32;19; 00:08:41
15;Italia;Oficina de la Sitycleta;10;12;17;3;44;10;12;17;12;25; 00:08:41
9;Países Bajos;Las Canteras - Luis Morote;31;12;20;30;19;31;12;20;39;0; 00:08:41
1;Alemania;C.C. El Muelle;11;12;16;7;53;11;12;16;16;33; 00:08:40
14;Finlandia;C.C. El Muelle;13;12;21;27;11;13;12;21;35;51; 00:08:40
10;Francia;Ayuntamiento;16;12;13;12;28;16;12;13;21;8; 00:08:40
16;Irlanda;C.C. El Muelle;4;12;20;51;22;4;12;21;0;2; 00:08:40
8;Eslovenia;León y Castillo;15;12;9;49;14;15;12;9;57;53; 00:08:39
15;Italia;Parque Santa Catalina;1;12;15;47;2;1;12;15;55;41; 00:08:39
15;Italia;Mercado Central;19;12;19;19;55;19;12;19;28;34; 00:08:39
1;Alemania;Plazoleta de Farray;2;12;13;10;21;2;12;13;18;57; 00:08:36
1;Alemania;Barranquillo Don Zoilo;16;12;21;21;20;16;12;21;29;56; 00:08:36
16;Irlanda;León y Castillo;2;12;15;5;11;2;12;15;13;46; 00:08:35
1;Alemania;Obelisco;13;12;14;37;11;13;12;14;45;44; 00:08:33
21;Portugal;Parque Santa Catalina;10;12;11;59;13;10;12;12;7;45; 00:08:32
13;Rumanía;Parque del Estadio Insular;27;12;21;4;43;27;12;21;13;15; 00:08:32
1;Alemania;Plazoleta de Farray;4;12;8;50;19;4;12;8;58;50; 00:08:31
7;Eslovaquia;Plazoleta de Farray;13;12;20;31;56;13;12;20;40;27; 00:08:31
10;Francia;C.C. El Muelle;5;12;11;23;50;5;12;11;32;21; 00:08:31
15;Italia;Torre Las Palmas;29;12;17;8;22;29;12;17;16;53; 00:08:31
1;Alemania;Las Canteras - Luis Morote;21;12;14;36;34;21;12;14;45;4; 00:08:30
16;Irlanda;Base Naval;17;12;13;8;6;17;12;13;16;36; 00:08:30
11;Reino Unido;Parque del Estadio Insular;2;12;22;8;46;2;12;22;17;16; 00:08:30
11;Reino Unido;Base Naval;8;12;9;55;43;8;12;10;4;13; 00:08:30
1;Alemania;Churruca;30;12;18;54;7;30;12;19;2;36; 00:08:29
10;Francia;Barranquillo Don Zoilo;22;12;9;18;16;22;12;9;26;45; 00:08:29
9;Países Bajos;C.C. La Minilla;15;12;10;38;23;15;12;10;46;52; 00:08:29
14;Finlandia;Las Canteras - Luis Morote;18;12;14;8;8;18;12;14;16;36; 00:08:28
10;Francia;Plaza de España;13;12;18;2;6;13;12;18;10;34; 00:08:28
13;Rumanía;Torre Las Palmas;10;12;19;2;24;10;12;19;10;51; 00:08:27
18;Polonia;Castillo de Mata (elect.);29;12;17;57;22;29;12;18;5;48; 00:08:26
11;Reino Unido;San Telmo;15;12;20;14;15;15;12;20;22;41; 00:08:26
7;Eslovaquia;Plazoleta de Farray;12;12;19;29;4;12;12;19;37;29; 00:08:25
10;Francia;Plaza del Pilar;11;12;15;6;19;11;12;15;14;44; 00:08:25
18;Polonia;Parque Santa Catalina;23;12;15;54;47;23;12;16;3;12; 00:08:25
1;Alemania;Churruca;30;12;22;5;41;30;12;22;14;5; 00:08:24
7;Eslovaquia;Torre Woermann;15;12;19;0;44;15;12;19;9;8; 00:08:24
15;Italia;C.C. El Muelle;1;12;18;33;37;1;12;18;42;1; 00:08:24
9;Países Bajos;Teatro Pérez Galdós;26;12;14;37;24;26;12;14;45;48; 00:08:24
1;Alemania;Plaza del Pilar;1;12;17;17;56;1;12;17;26;19; 00:08:23
3;Bélgica;Torre Woermann;26;12;16;42;4;26;12;16;50;27; 00:08:23
15;Italia;Torre Woermann;28;12;22;3;45;28;12;22;12;7; 00:08:22
11;Reino Unido;Plaza del Pilar;29;12;19;3;1;29;12;19;11;23; 00:08:22
3;Bélgica;Torre Woermann;29;12;15;58;53;29;12;16;7;14; 00:08:21
7;Eslovaquia;Plazoleta de Farray;9;12;19;35;56;9;12;19;44;17; 00:08:21
10;Francia;Plaza de España;13;12;18;2;12;13;12;18;10;33; 00:08:21
16;Irlanda;Torre Woermann;22;12;20;17;4;22;12;20;25;25; 00:08:21
19;Rep. Checa;Parque del Estadio Insular;6;12;20;2;27;6;12;20;10;48; 00:08:21
1;Alemania;Parque del Estadio Insular;10;12;14;28;0;10;12;14;36;20; 00:08:20
9;Países Bajos;Intermodal El Rincón;8;12;11;35;2;8;12;11;43;22; 00:08:20
1;Alemania;Castillo de la Luz;4;12;12;58;32;4;12;13;6;51; 00:08:19
1;Alemania;Plaza O'Shanahan;25;12;22;28;7;25;12;22;36;26; 00:08:19
1;Alemania;Cabildo de Gran Canaria;28;12;20;29;50;28;12;20;38;9; 00:08:19
11;Reino Unido;Castillo de la Luz;14;12;17;30;19;14;12;17;38;38; 00:08:19
10;Francia;Castillo de la Luz;5;12;18;30;3;5;12;18;38;21; 00:08:18
9;Países Bajos;C.C. La Minilla;15;12;10;38;24;15;12;10;46;42; 00:08:18
1;Alemania;Parque Santa Catalina;6;12;22;9;23;6;12;22;17;40; 00:08:17
1;Alemania;Castillo de Mata (elect.);16;12;17;12;31;16;12;17;20;48; 00:08:17
2;Austria;Mercado Central;11;12;17;44;1;11;12;17;52;18; 00:08:17
9;Países Bajos;C.C. El Muelle;16;12;11;4;36;16;12;11;12;53; 00:08:17
11;Reino Unido;San Telmo;17;12;14;54;17;17;12;15;2;34; 00:08:17
11;Reino Unido;Churruca;17;12;16;44;5;17;12;16;52;22; 00:08:17
19;Rep. Checa;Churruca;5;12;12;12;18;5;12;12;20;35; 00:08:17
16;Irlanda;Plaza del Pilar;20;12;10;45;31;20;12;10;53;47; 00:08:16
3;Bélgica;Parque Santa Catalina;13;12;13;24;56;13;12;13;33;10; 00:08:14
18;Polonia;Churruca;14;12;11;25;17;14;12;11;33;31; 00:08:14
1;Alemania;Plazoleta de Farray;21;12;8;32;26;21;12;8;40;39; 00:08:13
22;Estonia;Torre Las Palmas;4;12;14;4;1;4;12;14;12;14; 00:08:13
11;Reino Unido;San Telmo;18;12;12;47;14;18;12;12;55;27; 00:08:13
1;Alemania;C.C. El Muelle;15;12;21;9;15;15;12;21;17;27; 00:08:12
22;Estonia;Plaza de la feria;4;12;20;6;53;4;12;20;15;5; 00:08:12
10;Francia;Gabinete Literario;7;12;12;48;5;7;12;12;56;17; 00:08:12
10;Francia;C.C. El Muelle;10;12;18;35;11;10;12;18;43;23; 00:08:12
15;Italia;Parque Santa Catalina;23;12;22;21;36;23;12;22;29;48; 00:08:12
9;Países Bajos;Las Canteras - Luis Morote;8;12;14;17;46;8;12;14;25;57; 00:08:11
5;Bulgaria;Plaza de España;8;12;14;58;44;8;12;15;6;54; 00:08:10
14;Finlandia;Torre Las Palmas;9;12;11;13;19;9;12;11;21;29; 00:08:10
16;Irlanda;Ayuntamiento;5;12;9;54;12;5;12;10;2;22; 00:08:10
13;Rumanía;C.C. El Muelle;22;12;21;20;20;22;12;21;28;30; 00:08:10
1;Alemania;Plaza del Pilar;7;12;18;50;22;7;12;18;58;31; 00:08:09
11;Reino Unido;Parque Santa Catalina;23;12;13;31;46;23;12;13;39;55; 00:08:09
19;Rep. Checa;Paseo de Chil - Av. Escaleritas;8;12;19;33;32;8;12;19;41;41; 00:08:09
1;Alemania;Castillo de la Luz;2;12;11;58;12;2;12;12;6;20; 00:08:08
3;Bélgica;Teatro Pérez Galdós;24;12;16;28;45;24;12;16;36;53; 00:08:08
8;Eslovenia;Torre Las Palmas;14;12;14;40;4;14;12;14;48;12; 00:08:08
14;Finlandia;Plazoleta de Farray;1;12;11;15;25;1;12;11;23;33; 00:08:08
11;Reino Unido;Parque del Estadio Insular;11;12;8;46;19;11;12;8;54;27; 00:08:08
1;Alemania;Plazoleta de Farray;10;12;18;1;4;10;12;18;9;11; 00:08:07
15;Italia;Las Canteras - Luis Morote;24;12;15;7;8;24;12;15;15;15; 00:08:07
11;Reino Unido;Plaza Manuel Becerra;16;12;19;51;59;16;12;20;0;6; 00:08:07
18;Polonia;Plaza de España;25;12;11;16;42;25;12;11;24;48; 00:08:06
11;Reino Unido;Service Car 2968LZF;16;12;17;51;15;16;12;17;59;21; 00:08:06
11;Reino Unido;Plazoleta de Farray;19;12;17;3;0;19;12;17;11;6; 00:08:06
11;Reino Unido;Piscina Julio Navarro;29;12;12;20;40;29;12;12;28;46; 00:08:06
1;Alemania;Churruca;7;12;15;51;6;7;12;15;59;11; 00:08:05
1;Alemania;IES Mesa y López;10;12;10;1;50;10;12;10;9;55; 00:08:05
14;Finlandia;Plazoleta de Farray;14;12;10;17;11;14;12;10;25;16; 00:08:05
10;Francia;Plaza del Pilar;5;12;21;45;1;5;12;21;53;6; 00:08:05
9;Países Bajos;Las Canteras - Luis Morote;22;12;10;38;4;22;12;10;46;9; 00:08:05
19;Rep. Checa;Plaza del Pilar;2;12;18;18;49;2;12;18;26;54; 00:08:05
15;Italia;Plazoleta de Farray;30;12;9;52;1;30;12;10;0;5; 00:08:04
2;Austria;Cabildo de Gran Canaria;7;12;17;26;38;7;12;17;34;41; 00:08:03
5;Bulgaria;Las Canteras - Luis Morote;19;12;21;12;27;19;12;21;20;30; 00:08:03
11;Reino Unido;Plaza de España (elect.);5;12;11;20;56;5;12;11;28;59; 00:08:03
11;Reino Unido;Parque Santa Catalina;22;12;22;47;38;22;12;22;55;41; 00:08:03
1;Alemania;Torre Woermann;9;12;20;13;38;9;12;20;21;40; 00:08:02
1;Alemania;C.C. El Muelle;27;12;16;45;18;27;12;16;53;20; 00:08:02
11;Reino Unido;Plaza de España;23;12;13;23;25;23;12;13;31;27; 00:08:02
10;Francia;Plaza de España;20;12;11;8;6;20;12;11;16;7; 00:08:01
10;Francia;Plaza de América;21;12;17;11;12;21;12;17;19;13; 00:08:01
9;Países Bajos;Torre Las Palmas;28;12;19;59;55;28;12;20;7;56; 00:08:01
1;Alemania;Las Canteras - Luis Morote;1;12;15;1;0;1;12;15;9;0; 00:08:00
1;Alemania;Plazoleta de Farray;11;12;16;12;16;11;12;16;20;16; 00:08:00
2;Austria;Torre Las Palmas;5;12;16;24;21;5;12;16;32;21; 00:08:00
10;Francia;Torre Las Palmas;8;12;10;14;42;8;12;10;22;42; 00:08:00
15;Italia;Torre Las Palmas;28;12;14;10;47;28;12;14;18;46; 00:07:59
11;Reino Unido;Plaza de América;1;12;18;33;26;1;12;18;41;25; 00:07:59
11;Reino Unido;Base Naval;20;12;13;36;17;20;12;13;44;16; 00:07:59
1;Alemania;Las Canteras - Luis Morote;23;12;16;41;30;23;12;16;49;28; 00:07:58
2;Austria;Oficina de la Sitycleta;13;12;11;8;22;13;12;11;16;20; 00:07:58
13;Rumanía;Parque del Estadio Insular;28;12;20;0;4;28;12;20;8;2; 00:07:58
1;Alemania;Piscina Julio Navarro;2;12;10;45;35;2;12;10;53;32; 00:07:57
1;Alemania;Castillo de la Luz;7;12;11;51;40;7;12;11;59;37; 00:07:57
15;Italia;Torre Las Palmas;7;12;11;36;27;7;12;11;44;24; 00:07:57
19;Rep. Checa;Plazoleta de Farray;9;12;13;34;6;9;12;13;42;3; 00:07:57
1;Alemania;Cabildo de Gran Canaria;25;12;11;5;35;25;12;11;13;31; 00:07:56
11;Reino Unido;Oficina Sítycleta (elect.);21;12;22;33;54;21;12;22;41;50; 00:07:56
14;Finlandia;Parque Santa Catalina;7;12;16;44;10;7;12;16;52;5; 00:07:55
15;Italia;Plaza del Pilar;30;12;11;15;4;30;12;11;22;59; 00:07:55
11;Reino Unido;Las Canteras - Luis Morote;21;12;18;19;44;21;12;18;27;39; 00:07:55
19;Rep. Checa;Las Canteras - Luis Morote;2;12;16;20;21;2;12;16;28;16; 00:07:55
19;Rep. Checa;Churruca;12;12;15;15;40;12;12;15;23;35; 00:07:55
19;Rep. Checa;Parque Santa Catalina;15;12;7;22;38;15;12;7;30;33; 00:07:55
12;Suecia;Teatro Pérez Galdós;5;12;8;39;17;5;12;8;47;12; 00:07:55
1;Alemania;Mercado Central;21;12;9;53;12;21;12;10;1;6; 00:07:54
15;Italia;Gabinete Literario;10;12;9;21;39;10;12;9;29;33; 00:07:54
9;Países Bajos;Las Canteras - Luis Morote;18;12;14;52;36;18;12;15;0;30; 00:07:54
11;Reino Unido;Teatro Pérez Galdós;31;12;17;58;31;31;12;18;6;25; 00:07:54
1;Alemania;Churruca;1;12;16;36;26;1;12;16;44;19; 00:07:53
1;Alemania;Churruca;13;12;17;23;49;13;12;17;31;42; 00:07:53
13;Rumanía;Parque del Estadio Insular;13;12;18;43;6;13;12;18;50;59; 00:07:53
1;Alemania;Castillo de la Luz;7;12;21;10;23;7;12;21;18;15; 00:07:52
2;Austria;Torre Las Palmas;25;12;17;12;19;25;12;17;20;11; 00:07:52
18;Polonia;Parque Santa Catalina;23;12;15;55;17;23;12;16;3;9; 00:07:52
3;Bélgica;Torre Las Palmas;23;12;18;44;1;23;12;18;51;52; 00:07:51
10;Francia;Oficina de la Sitycleta;5;12;18;51;56;5;12;18;59;47; 00:07:51
15;Italia;Churruca;13;12;13;26;50;13;12;13;34;41; 00:07:51
9;Países Bajos;Las Canteras - Luis Morote;23;12;16;32;11;23;12;16;40;2; 00:07:51
11;Reino Unido;León y Castillo;7;12;13;28;5;7;12;13;35;56; 00:07:51
13;Rumanía;Parque del Estadio Insular;27;12;18;25;13;27;12;18;33;4; 00:07:51
13;Rumanía;C.C. El Muelle;28;12;22;2;59;28;12;22;10;50; 00:07:51
10;Francia;Base Naval;6;12;21;14;45;6;12;21;22;35; 00:07:50
19;Rep. Checa;Churruca;14;12;13;17;40;14;12;13;25;30; 00:07:50
1;Alemania;Torre Las Palmas;16;12;16;30;58;16;12;16;38;47; 00:07:49
16;Irlanda;Las Canteras - Luis Morote;20;12;8;48;30;20;12;8;56;19; 00:07:49
8;Eslovenia;León y Castillo;5;12;9;50;55;5;12;9;58;42; 00:07:47
10;Francia;Gabinete Literario;15;12;19;18;18;15;12;19;26;5; 00:07:47
15;Italia;C.C. El Muelle;16;12;18;18;15;16;12;18;26;1; 00:07:46
9;Países Bajos;Gabinete Literario;31;12;13;2;34;31;12;13;10;20; 00:07:46
26;USA / Canada;Las Canteras - Luis Morote;28;12;11;55;42;28;12;12;3;28; 00:07:46
1;Alemania;Plaza del Pilar;17;12;18;59;2;17;12;19;6;47; 00:07:45
7;Eslovaquia;Torre Woermann;16;12;18;11;4;16;12;18;18;49; 00:07:45
10;Francia;Plazoleta de Farray;21;12;13;8;3;21;12;13;15;48; 00:07:45
15;Italia;Las Canteras - Luis Morote;29;12;15;35;41;29;12;15;43;26; 00:07:45
15;Italia;Plaza Manuel Becerra;30;12;9;39;26;30;12;9;47;11; 00:07:45
1;Alemania;Vega de San José;1;12;15;32;55;1;12;15;40;39; 00:07:44
8;Eslovenia;San Telmo;16;12;14;25;7;16;12;14;32;51; 00:07:44
14;Finlandia;Las Canteras - Luis Morote;28;12;10;14;38;28;12;10;22;22; 00:07:44
9;Países Bajos;Castillo de la Luz;20;12;8;30;48;20;12;8;38;32; 00:07:44
9;Países Bajos;Plazoleta de Farray;29;12;10;19;35;29;12;10;27;19; 00:07:44
19;Rep. Checa;Churruca;12;12;15;15;41;12;12;15;23;25; 00:07:44
1;Alemania;Torre Woermann;10;12;17;35;44;10;12;17;43;27; 00:07:43
1;Alemania;Las Canteras - Luis Morote;12;12;14;10;10;12;12;14;17;53; 00:07:43
1;Alemania;Plaza del Pilar;30;12;13;39;14;30;12;13;46;57; 00:07:43
22;Estonia;San Telmo;29;12;18;21;7;29;12;18;28;50; 00:07:43
1;Alemania;Plaza O'Shanahan;11;12;20;55;11;11;12;21;2;53; 00:07:42
10;Francia;Plazoleta de Farray;18;12;12;13;31;18;12;12;21;12; 00:07:41
